Site_ID,Date,Date_Year,Date_Month,Date_Day,City_Town_Name,Latitude_Degrees,Longitude_Degrees,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Depth_m,ClimSST,SSTA,SSTA_DHW,TSA,TSA_DHW,Windspeed,Percent_Bleaching
14069,2015-08-27,2015,8,27,Broward County,26.1498,-80.0968,375,Exposed,0.043,63.75,4.6,262.15,0.51,3.67,0.43,2.54,3,0.3611
12318,2015-09-01,2015,9,1,Monroe County,24.5243,-81.5224,9704,Exposed,0.0794,58.42,4.8,301.36,1.8,7.42,1.62,4.06,4,0.11109999999999999
12415,2015-09-01,2015,9,1,Monroe County,24.55,-81.5237,7155,Sheltered,0.1646,58.42,8.3,301.23,1.75,7.91,1.5,4.29,4,0.19440000000000002
12450,2015-09-01,2015,9,1,Monroe County,24.5594,-81.4794,5575,Sheltered,0.1564,58.42,9.1,301.25,1.25,4.79,1.01,3.63,4,0.23329999999999998
12274,2015-09-01,2015,9,1,Monroe County,24.5167,-81.5546,9082,Exposed,0.0816,58.42,7.2,299.85,4.92,44.13,4.92,43.78,4,0.31579999999999997
12328,2015-09-01,2015,9,1,Monroe County,24.5262,-81.5042,10452,Exposed,0.0794,58.42,6,301.36,1.8,7.42,1.62,4.06,4,0.3264
12285,2015-09-01,2015,9,1,Monroe County,24.5195,-81.5326,9931,Exposed,0.0794,58.42,10.6,299.85,4.92,44.13,4.92,43.78,4,0.3404
12296,2015-09-01,2015,9,1,Monroe County,24.5212,-81.5159,10310,Exposed,0.0794,58.42,11.6,301.36,1.8,7.42,1.62,4.06,4,0.35090000000000005
14079,2015-09-02,2015,9,2,Broward County,26.1586,-80.0774,2172,Exposed,0.043,63.75,17.8,262.15,0.3,3.96,0.11,2.81,2,0.11109999999999999
14085,2015-09-02,2015,9,2,Broward County,26.16,-80.0825,1649,Exposed,0.043,63.75,14.6,262.15,0.3,3.96,0.11,2.81,2,0.1373
14047,2015-09-02,2015,9,2,Broward County,26.137,-80.0944,801,Exposed,0.0431,63.75,6.4,262.15,0.3,3.96,0.11,2.81,2,0.15560000000000002
14108,2015-09-02,2015,9,2,Broward County,26.1966,-80.0785,1506,Exposed,0.0442,54.65,18,262.15,0.71,3.74,0.53,2.87,2,0.1875
14074,2015-09-02,2015,9,2,Broward County,26.1559,-80.0822,1745,Exposed,0.043,63.75,15.5,262.15,0.3,3.96,0.11,2.81,2,0.2121
14044,2015-09-02,2015,9,2,Broward County,26.1271,-80.0897,1342,Exposed,0.0427,63.75,12.8,262.15,0.3,3.96,0.11,2.81,2,0.2727
14041,2015-09-02,2015,9,2,Broward County,26.1225,-80.091,1248,Exposed,0.053,63.75,9.8,262.15,0.3,3.96,0.11,2.81,2,0.2807
12709,2015-09-02,2015,9,2,Monroe County,24.6342,-81.0845,6178,Exposed,0.1387,62.59,6.1,300.89,2.09,5.93,1.7,1.46,2,0.3333
12423,2015-09-02,2015,9,2,Monroe County,24.5523,-81.4438,6782,Exposed,0.142,58.42,5.8,299.84,5.05,44.29,5.06,44.01,2,0.3566
12231,2015-09-02,2015,9,2,Monroe County,24.5027,-81.7368,5720,Sheltered,0.1327,56.21,8.3,300.88,1.86,10.27,1.49,6.53,2,0.3868
14008,2015-09-02,2015,9,2,Broward County,26.0882,-80.1012,797,Exposed,0.053,63.75,5.6,300.9,0.2,4.92,0.01,2.61,2,0.3958
12266,2015-09-02,2015,9,2,Monroe County,24.514,-81.5632,8928,Exposed,0.0816,58.42,7.2,299.84,4.83,47.29,4.83,46.99,2,0.4058
12436,2015-09-02,2015,9,2,Monroe County,24.5534,-81.3807,7651,Exposed,0.121,57.81,5.6,300.92,1.99,5.41,1.6,3.6,2,0.4138
12411,2015-09-02,2015,9,2,Monroe County,24.5497,-81.4427,7086,Exposed,0.142,58.42,7.2,299.84,5.05,44.29,5.06,44.01,2,0.5524
12381,2015-09-02,2015,9,2,Monroe County,24.5451,-81.427,8254,Exposed,0.142,58.42,11.4,299.84,5.05,44.29,5.06,44.01,2,0.5543
12039,2015-09-02,2015,9,2,Monroe County,24.4695,-81.8029,8265,Exposed,0.0938,53.15,11.5,300.95,2.04,11.13,1.7,5.55,2,0.6667000000000001
12047,2015-09-02,2015,9,2,Monroe County,24.4707,-81.7897,8265,Exposed,0.0789,53.15,8.8,300.95,2.04,11.13,1.7,5.55,2,0.7778
14000,2015-09-03,2015,9,3,Broward County,26.0815,-80.0978,1171,Exposed,0.0473,56.97,8,300.9,0.2,4.92,0.01,2.61,2,0.1026
13620,2015-09-03,2015,9,3,Miami-Dade County,25.5284,-80.1187,5246,Exposed,0.0502,57.93,7,300.78,1.45,6.65,1.07,4.31,2,0.1222
13960,2015-09-03,2015,9,3,Broward County,26.0467,-80.0945,1805,Exposed,0.0473,56.97,12.9,300.9,0.43,2.53,0.23,2.52,2,0.1282
12815,2015-09-03,2015,9,3,Monroe County,24.6857,-81.045,3109,Sheltered,0.1541,62.84,6.1,300.72,2.55,5.15,2.12,2.12,2,0.1722
13634,2015-09-03,2015,9,3,Miami-Dade County,25.5463,-80.1016,6971,Exposed,0.1536,57.93,3.7,300.79,1.45,5.52,1.04,4.04,2,0.1728
13990,2015-09-03,2015,9,3,Broward County,26.0734,-80.0929,1713,Exposed,0.0473,56.97,12.1,300.9,0.43,2.53,0.23,2.52,2,0.1852
13835,2015-09-03,2015,9,3,Miami-Dade County,25.8874,-80.0953,2566,Exposed,0.0487,33.22,17.6,300.79,0.99,7.31,0.76,4.83,2,0.2444
13875,2015-09-03,2015,9,3,Miami-Dade County,25.9437,-80.0969,2216,Exposed,0.0548,51.35,14,300.85,0.93,6.23,0.7,3.71,2,0.2857
13618,2015-09-03,2015,9,3,Miami-Dade County,25.5264,-80.1199,5169,Exposed,0.0502,57.93,7.3,300.78,1.45,6.65,1.07,4.31,2,0.3148
13885,2015-09-03,2015,9,3,Miami-Dade County,25.9585,-80.0938,2462,Exposed,0.0609,51.35,16.6,300.84,0.95,3.06,0.74,3.05,2,0.3148
12668,2015-09-03,2015,9,3,Monroe County,24.6269,-81.1075,6802,Exposed,0.1387,62.59,6.8,300.89,2.09,5.93,1.7,1.46,2,0.3951
12183,2015-09-03,2015,9,3,Monroe County,24.4851,-81.7565,7385,Exposed,0.0789,53.15,7.1,300.92,1.83,10.59,1.47,6.84,2,0.4031
14002,2015-09-03,2015,9,3,Broward County,26.0829,-80.1034,614,Exposed,0.0473,56.97,4,300.9,0.2,4.92,0.01,2.61,2,0.4493
12698,2015-09-03,2015,9,3,Monroe County,24.6324,-81.0874,6340,Exposed,0.1387,62.59,5.4,300.89,2.09,5.93,1.7,1.46,2,0.4608
13881,2015-09-03,2015,9,3,Miami-Dade County,25.9516,-80.1091,967,Exposed,0.0548,51.35,5.8,300.85,0.93,6.23,0.7,3.71,2,0.47369999999999995
13794,2015-09-03,2015,9,3,Miami-Dade County,25.8423,-80.1042,1477,Exposed,0.0684,33.22,6.4,300.8,1.1,6.44,0.88,4.16,2,0.47619999999999996
12209,2015-09-03,2015,9,3,Monroe County,24.4969,-81.7034,6604,Sheltered,0.063,53.15,7.6,300.88,1.86,10.27,1.49,6.53,2,0.5176
12487,2015-09-03,2015,9,3,Monroe County,24.5687,-81.3266,7808,Exposed,0.0641,57.81,5.8,300.93,1.86,3.46,1.47,1.24,2,0.5621
12049,2015-09-03,2015,9,3,Monroe County,24.4708,-81.7297,9310,Exposed,0.0727,53.15,16,300.94,2.7,9.25,2.36,3.93,2,0.5625
12442,2015-09-03,2015,9,3,Monroe County,24.557,-81.3668,7620,Exposed,0.0911,57.81,6.8,300.92,1.99,5.41,1.6,3.6,2,0.5931000000000001
12492,2015-09-03,2015,9,3,Monroe County,24.5697,-81.33,7560,Exposed,0.0641,57.81,6.7,300.93,1.86,3.46,1.47,1.24,2,0.6417
12504,2015-09-03,2015,9,3,Monroe County,24.5759,-81.3203,7183,Exposed,0.0641,57.81,6.2,300.97,2.02,5.43,1.67,1.32,2,0.6667000000000001
12479,2015-09-03,2015,9,3,Monroe County,24.5658,-81.3344,7779,Exposed,0.0911,57.81,7.8,300.93,1.86,3.46,1.47,1.24,2,0.9167000000000001
14063,2015-09-04,2015,9,4,Broward County,26.1483,-80.096,484,Exposed,0.043,63.75,8.2,262.15,0.3,3.96,0.11,2.81,2,0.1532
13606,2015-09-04,2015,9,4,Miami-Dade County,25.5043,-80.1062,7050,Exposed,0.0502,57.93,9.5,300.97,1.53,4.54,1.25,4.49,2,0.2989
13989,2015-09-04,2015,9,4,Broward County,26.0714,-80.0961,1436,Exposed,0.0473,56.97,7.4,300.9,0.43,2.53,0.23,2.52,2,0.3333
13571,2015-09-04,2015,9,4,Miami-Dade County,25.4679,-80.1182,6196,Exposed,0.0547,58.01,8.6,300.7,1.44,4.48,1.02,3.3,2,0.40869999999999995
13647,2015-09-08,2015,9,8,Miami-Dade County,25.5744,-80.1134,5073,Exposed,0.1536,57.93,4.6,300.79,1.45,5.52,1.04,4.04,2,0.04
13664,2015-09-08,2015,9,8,Miami-Dade County,25.5896,-80.0934,6745,Exposed,0.0999,57.13,11.8,300.83,1.59,5.79,1.25,3.45,2,0.15380000000000002
13640,2015-09-08,2015,9,8,Miami-Dade County,25.5671,-80.1081,5863,Exposed,0.1536,57.93,4,300.79,1.45,5.52,1.04,4.04,2,0.2
12190,2015-09-08,2015,9,8,Monroe County,24.49,-81.6785,7637,Exposed,0.063,53.15,4.8,300.93,2.24,10.76,1.91,4.99,2,0.2157
12240,2015-09-08,2015,9,8,Monroe County,24.5066,-81.6864,5767,Sheltered,0.1382,56.21,5.8,300.86,2.04,7.89,1.64,2.86,2,0.2754
13693,2015-09-08,2015,9,8,Miami-Dade County,25.6772,-80.0976,5579,Exposed,0.1066,52.58,7.4,300.78,1.29,5.73,0.97,3.46,2,0.2833
13675,2015-09-08,2015,9,8,Miami-Dade County,25.6276,-80.0951,7475,Exposed,0.1122,57.13,6.1,300.81,1.5,6.21,1.17,3.98,2,0.2879
13670,2015-09-08,2015,9,8,Miami-Dade County,25.6005,-80.1022,5954,Exposed,0.0999,57.13,4.8,300.83,1.59,5.79,1.25,3.45,2,0.44439999999999996
12191,2015-09-08,2015,9,8,Monroe County,24.4901,-81.6778,7634,Exposed,0.063,53.15,2.7,300.93,2.24,10.76,1.91,4.99,2,0.625
12195,2015-09-09,2015,9,9,Monroe County,24.4919,-81.6708,7535,Exposed,0.063,53.15,5.2,300.54,1.13,13,0.59,6.9,5,0.2051
12271,2015-09-09,2015,9,9,Monroe County,24.5159,-81.6748,4859,Sheltered,0.1382,56.21,6.2,300.46,1.47,9.93,0.85,4.5,5,0.21530000000000002
12245,2015-09-09,2015,9,9,Monroe County,24.5091,-81.6655,5858,Sheltered,0.1203,58.42,5.5,300.46,1.47,9.93,0.85,4.5,5,0.254
12203,2015-09-09,2015,9,9,Monroe County,24.4931,-81.6601,7710,Exposed,0.0545,55.37,4.2,300.54,1.13,13,0.59,6.9,5,0.2667
12188,2015-09-09,2015,9,9,Monroe County,24.4883,-81.6706,7935,Exposed,0.063,53.15,11,300.54,1.13,13,0.59,6.9,5,0.3607
12445,2015-09-09,2015,9,9,Monroe County,24.5578,-81.672,779,Sheltered,0.1624,56.21,3.4,262.15,1.92,16.1,1.3,12.48,5,0.44439999999999996
12495,2015-09-09,2015,9,9,Monroe County,24.5715,-81.6375,669,Exposed,0.1533,58.42,2.2,300.31,0.93,13.6,0.23,9.38,5,0.44439999999999996
12470,2015-09-09,2015,9,9,Monroe County,24.5633,-81.6592,1111,Sheltered,0.1533,58.42,3.2,262.15,1.92,16.1,1.3,12.48,5,0.5556
14301,2015-09-10,2015,9,10,Martin County,27.1118,-80.1231,1405,Exposed,0.1193,57.69,5.5,262.15,-0.15,2.68,-0.43,1.22,4,0
14293,2015-09-10,2015,9,10,Martin County,27.1057,-80.1206,1313,Exposed,0.1193,57.69,7.3,262.15,-0.15,2.68,-0.43,1.22,4,0.1333
12356,2015-09-10,2015,9,10,Monroe County,24.5348,-81.6321,4606,Sheltered,0.1203,58.42,5.2,299.79,3.91,51.11,3.91,50.63,5,0.17379999999999998
13828,2015-09-10,2015,9,10,Miami-Dade County,25.8825,-80.1008,1966,Exposed,0.0487,33.22,9.4,300.46,0.82,7.31,0.43,4.83,4,0.1905
14319,2015-09-10,2015,9,10,Martin County,27.1326,-80.1324,1237,Exposed,0.1064,57.69,4.2,299.93,1.35,5.11,1.06,4.88,4,0.2051
13277,2015-09-10,2015,9,10,Monroe County,25.1415,-80.3139,4603,Sheltered,0.1051,57.05,2,300.5,1.01,7.85,0.5,5.21,4,0.2072
12329,2015-09-10,2015,9,10,Monroe County,24.5262,-81.6261,5696,Sheltered,0.1203,58.42,5.4,299.79,3.91,51.11,3.91,50.63,5,0.2094
12261,2015-09-10,2015,9,10,Monroe County,24.5138,-81.6184,7257,Exposed,0.0971,58.42,3.7,299.79,3.91,51.11,3.91,50.63,5,0.23170000000000002
12341,2015-09-10,2015,9,10,Monroe County,24.5298,-81.6304,5182,Sheltered,0.1203,58.42,4.9,299.79,3.91,51.11,3.91,50.63,5,0.23379999999999998
13204,2015-09-10,2015,9,10,Monroe County,25.067,-80.3854,4569,Sheltered,0.15,60.51,2,300.46,2,4.57,1.45,2.87,4,0.2872
13871,2015-09-10,2015,9,10,Miami-Dade County,25.9398,-80.1162,299,Exposed,0.0548,51.35,5.5,262.15,0.78,5.53,0.4,3.86,4,0.2917
13284,2015-09-10,2015,9,10,Monroe County,25.1485,-80.3609,486,Sheltered,0.1764,58.32,2,300.3,0.81,7.3,0.21,5.12,4,0.3148
13861,2015-09-10,2015,9,10,Miami-Dade County,25.9254,-80.104,1676,Exposed,0.0548,51.35,8,300.52,0.59,6.23,0.19,3.71,4,0.3846
13829,2015-09-10,2015,9,10,Miami-Dade County,25.8826,-80.1139,652,Exposed,0.0487,33.22,5.6,300.46,0.82,7.31,0.43,4.83,4,0.4
13839,2015-09-10,2015,9,10,Miami-Dade County,25.8906,-80.1008,2034,Exposed,0.0487,33.22,11.9,300.46,0.82,7.31,0.43,4.83,4,0.4744
12220,2015-09-10,2015,9,10,Monroe County,24.5001,-81.6296,8411,Exposed,0.1203,58.42,5.1,299.79,3.91,51.11,3.91,50.63,5,0.5733
13803,2015-09-10,2015,9,10,Miami-Dade County,25.8492,-80.1043,1442,Exposed,0.0684,33.22,4.6,300.47,0.78,7.55,0.39,4.16,4,0.6259
12228,2015-09-10,2015,9,10,Monroe County,24.5019,-81.6328,8170,Exposed,0.1203,58.42,4,299.79,3.91,51.11,3.91,50.63,5,1
14324,2015-09-11,2015,9,11,Martin County,27.1784,-80.1538,311,Exposed,0.1269,59.47,3.8,299.94,1.37,2.72,1.07,2.56,4,0
14314,2015-09-11,2015,9,11,Martin County,27.1263,-80.1366,669,Exposed,0.1064,57.69,4.9,299.93,1.35,5.11,1.06,4.88,4,0.057999999999999996
14169,2015-09-11,2015,9,11,Broward County,26.2939,-80.0687,877,Exposed,0.0439,52.57,10.9,300.54,-3.05,0,-3.37,0,4,0.09140000000000001
14168,2015-09-11,2015,9,11,Broward County,26.2904,-80.0746,311,Exposed,0.0447,52.57,6.1,262.15,-3.14,0,-3.48,0,4,0.16670000000000001
14322,2015-09-11,2015,9,11,Martin County,27.1426,-80.1369,1219,Exposed,0.1077,57.69,4.2,299.93,1.35,5.11,1.06,4.88,4,0.1852
14127,2015-09-11,2015,9,11,Broward County,26.2128,-80.0899,109,Exposed,0.0422,54.65,4,262.15,-0.37,3.28,-0.71,2.36,4,0.1905
14024,2015-09-11,2015,9,11,Broward County,26.1099,-80.0996,446,Exposed,0.053,63.75,3.8,300.57,0.26,4.92,-0.08,2.61,4,0.2
13326,2015-09-11,2015,9,11,Monroe County,25.2154,-80.2742,4942,Sheltered,0.1769,56.55,3.4,300.34,1,4.18,0.4,2.71,4,0.24
14174,2015-09-11,2015,9,11,Broward County,26.3028,-80.0678,859,Exposed,0.0439,52.57,12.8,300.54,-3.05,0,-3.37,0,4,0.2593
13386,2015-09-11,2015,9,11,Monroe County,25.2951,-80.2187,5313,Sheltered,0.1691,55.99,3.7,300.23,0,2.48,-0.62,1.27,4,0.2952
13394,2015-09-11,2015,9,11,Monroe County,25.3034,-80.2154,5108,Exposed,0.1691,55.99,2.8,300.23,0,2.48,-0.62,1.27,4,0.3721
13508,2015-09-11,2015,9,11,Miami-Dade County,25.4153,-80.151,5277,Sheltered,0.0608,57.28,2.2,300.32,0.57,3.89,-0.1,2.42,4,0.498
13484,2015-09-11,2015,9,11,Miami-Dade County,25.3913,-80.1545,5583,Exposed,0.0608,57.28,4.3,300.63,0.98,8.1,0.52,3.4,4,0.5489999999999999
12387,2015-09-17,2015,9,17,Monroe County,24.5453,-81.4079,8517,Exposed,0.121,57.81,6.4,299.83,3.02,47.69,3.03,47.52,3,0.3056
13740,2015-09-17,2015,9,17,Miami-Dade County,25.7802,-80.0877,4033,Exposed,0.0599,41.6,17.6,300.11,0.5,4.18,-0.19,2.63,2,0.5
12374,2015-09-17,2015,9,17,Monroe County,24.542,-81.4153,9067,Exposed,0.121,57.81,12.8,299.83,3.02,47.69,3.03,47.52,3,0.5169
13750,2015-09-17,2015,9,17,Miami-Dade County,25.7958,-80.0979,2673,Exposed,0.0616,41.6,10.7,300.15,0.51,6.15,-0.1,4.72,3,0.5217
12656,2015-09-18,2015,9,18,Monroe County,24.6255,-81.1104,6956,Exposed,0.1387,62.59,5.4,300.09,0.44,7.71,-0.43,3.16,3,0.4153
12637,2015-09-18,2015,9,18,Monroe County,24.6223,-81.1118,7327,Exposed,0.0506,62.59,15,300.09,0.44,7.71,-0.43,3.16,3,0.4718
14240,2015-09-21,2015,9,21,Palm Beach County,26.6675,-80.0316,441,Exposed,0.0429,88.08,4.9,300.21,-0.73,0,-1.26,0,2,0
14263,2015-09-21,2015,9,21,Palm Beach County,26.7056,-80.0165,1626,Exposed,0.0429,88.08,17,300.2,-0.5,0,-1.03,0,2,0
14256,2015-09-21,2015,9,21,Palm Beach County,26.6986,-80.0304,286,Exposed,0.0429,88.08,3.1,300.21,-0.73,0,-1.26,0,2,0.0741
14252,2015-09-21,2015,9,21,Palm Beach County,26.6894,-80.0195,1411,Exposed,0.0429,88.08,15.2,300.21,-0.73,0,-1.26,0,2,0.09519999999999999
14259,2015-09-21,2015,9,21,Palm Beach County,26.701,-80.0171,1582,Exposed,0.0429,88.08,15.7,300.21,-0.73,0,-1.26,0,2,0.09519999999999999
13512,2015-09-21,2015,9,21,Miami-Dade County,25.4184,-80.1553,4708,Sheltered,0.1636,58.01,3,299.93,-0.15,3.89,-1.11,2.42,3,0.36810000000000004
12508,2015-09-22,2015,9,22,Monroe County,24.578,-81.5911,1358,Sheltered,0.1584,58.42,2.7,262.15,1.96,12.5,0.91,7.58,3,0.1159
12887,2015-09-22,2015,9,22,Monroe County,24.7029,-82.8147,9671,Sheltered,0.1219,47.43,2.7,299.72,1.14,12.1,0.29,7.45,3,0.1358
12931,2015-09-22,2015,9,22,Monroe County,24.7244,-82.8147,11783,Exposed,0.063,47.43,17,299.72,1.14,12.1,0.29,7.45,3,0.1543
12320,2015-09-22,2015,9,22,Monroe County,24.5249,-81.5759,7324,Exposed,0.0816,58.42,4,300.1,0.59,12.14,-0.26,7.08,3,0.1609
12513,2015-09-22,2015,9,22,Monroe County,24.5807,-81.5901,1189,Sheltered,0.1584,58.42,3,262.15,1.96,12.5,0.91,7.58,3,0.16670000000000001
12902,2015-09-22,2015,9,22,Monroe County,24.7083,-82.7977,11135,Exposed,0.063,47.43,4.6,299.72,1.14,12.1,0.29,7.45,3,0.18420000000000003
12371,2015-09-22,2015,9,22,Monroe County,24.5408,-81.6119,4520,Sheltered,0.0971,58.42,4.6,299.93,0.64,14.9,-0.31,10.28,3,0.18899999999999997
12905,2015-09-22,2015,9,22,Monroe County,24.7093,-82.7918,11592,Exposed,0.063,47.43,15.4,299.72,1.14,12.1,0.29,7.45,3,0.28300000000000003
12666,2015-09-22,2015,9,22,Monroe County,24.6262,-82.9417,1699,Exposed,0.071,51.47,5,299.75,1.34,9.83,0.48,5.5,3,0.2837
12901,2015-09-22,2015,9,22,Monroe County,24.7082,-82.8086,10505,Exposed,0.1219,47.43,4.3,299.72,1.14,12.1,0.29,7.45,3,0.3519
12862,2015-09-22,2015,9,22,Monroe County,24.6976,-82.8638,7563,Exposed,0.102,47.43,6.4,299.68,1.11,10.24,0.24,5.59,3,0.3846
12612,2015-09-22,2015,9,22,Monroe County,24.6169,-82.8922,2169,Sheltered,0.0683,71.57,8.6,299.8,1.35,11,0.51,7.53,3,0.3889
12713,2015-09-22,2015,9,22,Monroe County,24.6358,-82.9033,1390,Sheltered,0.082,71.57,2.7,299.72,1.21,9.79,0.36,5.33,3,0.4035
12233,2015-09-22,2015,9,22,Monroe County,24.5039,-81.6038,8647,Exposed,0.0971,58.42,7.8,300.1,0.59,12.14,-0.26,7.08,3,0.46340000000000003
12925,2015-09-22,2015,9,22,Monroe County,24.7198,-82.8245,11100,Exposed,0.063,47.43,9.9,299.67,1.4,12.4,0.5,9.23,3,0.4946
12918,2015-09-22,2015,9,22,Monroe County,24.7154,-82.8176,10750,Exposed,0.063,47.43,5.2,299.72,1.14,12.1,0.29,7.45,3,0.5
12526,2015-09-22,2015,9,22,Monroe County,24.5857,-81.5826,1057,Sheltered,0.2055,65.38,2.4,262.15,1.96,12.5,0.91,7.58,3,0.5449
12741,2015-09-22,2015,9,22,Monroe County,24.6497,-82.9391,2540,Exposed,0.071,51.47,13.5,299.75,1.34,9.83,0.48,5.5,3,0.5758
13052,2015-09-22,2015,9,22,Monroe County,24.9518,-80.4514,7001,Exposed,0.0504,62.54,17.1,300.19,2.7,14.22,1.96,12.8,3,0.6164000000000001
12456,2015-09-23,2015,9,23,Monroe County,24.5603,-81.5021,6308,Sheltered,0.1646,58.42,5.4,299.56,1.26,8.11,0,5.88,4,0.2611
12809,2015-09-23,2015,9,23,Monroe County,24.6828,-82.8922,5800,Exposed,0.0738,47.43,3.6,299.23,0.21,12.52,-1.02,9.1,5,0.3095
12788,2015-09-23,2015,9,23,Monroe County,24.6695,-82.8752,4384,Sheltered,0.0738,47.43,4.6,299.23,0.21,12.52,-1.02,9.1,5,0.32
12793,2015-09-23,2015,9,23,Monroe County,24.6701,-82.8999,4198,Sheltered,0.0738,47.43,7.2,299.23,0.21,12.52,-1.02,9.1,5,0.3333
12785,2015-09-23,2015,9,23,Monroe County,24.6692,-82.8936,4412,Sheltered,0.0738,47.43,9,299.23,0.21,12.52,-1.02,9.1,5,0.3367
12760,2015-09-23,2015,9,23,Monroe County,24.6606,-82.9333,3218,Exposed,0.071,51.47,16.3,299.28,-0.13,9.63,-1.32,5.5,5,0.5225
12731,2015-09-23,2015,9,23,Monroe County,24.6425,-82.937,1869,Exposed,0.071,51.47,13.3,299.28,-0.13,9.63,-1.32,5.5,5,0.6875
12827,2015-09-24,2015,9,24,Monroe County,24.6894,-81.0302,3055,Sheltered,0.157,62.84,4.3,299.79,2.88,49.32,2.84,48.96,4,0.157
12871,2015-09-24,2015,9,24,Monroe County,24.6993,-80.9669,4604,Sheltered,0.1358,61.18,5.8,299.68,0.68,9.32,-0.44,5.74,4,0.2254
12662,2015-09-24,2015,9,24,Monroe County,24.626,-82.8153,4858,Exposed,0.0722,71.57,11,299.24,-0.03,8.81,-1.22,6.03,5,0.4533
12728,2015-09-24,2015,9,24,Monroe County,24.6421,-82.8274,4005,Sheltered,0.0722,71.57,5.5,299.26,-0.18,11.99,-1.32,6.71,5,0.4653
13762,2015-09-25,2015,9,25,Miami-Dade County,25.8142,-80.0905,3047,Exposed,0.0616,41.6,15.4,299.81,0.54,6.15,-0.31,4.72,3,0.0667
13879,2015-09-25,2015,9,25,Miami-Dade County,25.9501,-80.101,1777,Exposed,0.0548,51.35,8.4,299.84,0.27,6.23,-0.56,3.71,3,0.127
12973,2015-09-25,2015,9,25,Monroe County,24.7972,-80.7838,1967,Sheltered,0.2015,59.52,3.7,299.62,3.37,53.6,3.32,52.45,4,0.1358
13768,2015-09-25,2015,9,25,Miami-Dade County,25.8249,-80.0905,2953,Exposed,0.0616,41.6,16.8,299.81,0.54,6.15,-0.31,4.72,3,0.2444
13116,2015-09-25,2015,9,25,Monroe County,24.9992,-80.467,3316,Sheltered,0.1405,62.54,4.3,299.48,1.24,4.54,-0.04,2.84,4,0.32549999999999996
13773,2015-09-25,2015,9,25,Miami-Dade County,25.8292,-80.092,2765,Exposed,0.0616,41.6,15.8,299.79,1.13,6.4,0.29,4.16,3,0.3333
13854,2015-09-25,2015,9,25,Miami-Dade County,25.9149,-80.0936,2754,Exposed,0.0487,33.22,15.6,299.84,0.27,6.23,-0.56,3.71,3,0.3333
13890,2015-09-25,2015,9,25,Miami-Dade County,25.9629,-80.1032,1534,Exposed,0.0609,51.35,9.4,299.85,0.89,3.06,0.09,3.05,3,0.43329999999999996
13758,2015-09-25,2015,9,25,Miami-Dade County,25.8088,-80.1119,955,Exposed,0.0616,41.6,5.1,299.81,0.54,6.15,-0.31,4.72,3,0.44439999999999996
13886,2015-09-25,2015,9,25,Miami-Dade County,25.9592,-80.0989,1953,Exposed,0.0609,51.35,12.8,299.85,0.89,3.06,0.09,3.05,3,0.451
13876,2015-09-25,2015,9,25,Miami-Dade County,25.9439,-80.1133,560,Exposed,0.0548,51.35,6.6,299.84,0.27,6.23,-0.56,3.71,3,0.8125
13683,2015-09-28,2015,9,28,Miami-Dade County,25.6601,-80.0968,5782,Exposed,0.1122,57.13,5.5,299.73,1.85,6.58,0.8,5.15,3,0.0667
13718,2015-09-28,2015,9,28,Miami-Dade County,25.7374,-80.1161,2867,Exposed,0.0584,52.58,8.8,299.48,2.1,6.58,0.99,5.29,3,0.0833
13633,2015-09-28,2015,9,28,Miami-Dade County,25.5455,-80.1106,6064,Exposed,0.1536,57.93,5.9,299.7,1.24,6.97,0.07,5.08,3,0.2407
13659,2015-09-28,2015,9,28,Miami-Dade County,25.587,-80.1063,5459,Exposed,0.0999,57.13,4.8,299.74,1.43,6.29,0.37,4.7,3,0.2807
13725,2015-09-28,2015,9,28,Miami-Dade County,25.7515,-80.1316,802,Exposed,0.2364,41.6,5.9,299.59,2.04,7.04,1.03,6.47,3,0.3411
13716,2015-09-28,2015,9,28,Miami-Dade County,25.7351,-80.1142,3126,Exposed,0.0584,52.58,7.4,299.83,1.84,5.66,0.89,5.17,3,0.358
13598,2015-09-28,2015,9,28,Miami-Dade County,25.4976,-80.109,6846,Exposed,0.0547,58.01,8.4,299.93,1.7,6.08,0.76,5.74,3,0.5573
12856,2015-09-30,2015,9,30,Monroe County,24.6966,-81.0361,2521,Sheltered,0.157,62.84,5.2,299.06,0.79,7.7,-0.82,5.43,4,0
14209,2015-09-30,2015,9,30,Palm Beach County,26.4538,-80.0461,1191,Exposed,0.0392,52.89,16.2,262.15,-1.58,0,-2.59,0,3,0.0513
14225,2015-09-30,2015,9,30,Palm Beach County,26.5688,-80.028,1086,Exposed,0.0434,56.63,14,299.64,-0.42,0,-1.43,0,3,0.0741
14223,2015-09-30,2015,9,30,Palm Beach County,26.5516,-80.0304,1102,Exposed,0.0434,56.63,18,299.64,-0.42,0,-1.43,0,3,0.1389
12851,2015-09-30,2015,9,30,Monroe County,24.6957,-81.0381,2710,Sheltered,0.157,62.84,5.2,299.06,0.79,7.7,-0.82,5.43,4,0.1515
13180,2015-09-30,2015,9,30,Monroe County,25.0446,-80.4684,650,Sheltered,0.1655,60.51,2.6,298.79,0.87,8.22,-0.92,3.95,4,0.16670000000000001
12836,2015-09-30,2015,9,30,Monroe County,24.6929,-81.021,2622,Sheltered,0.157,62.84,6.1,299.8,2.35,49.3,2.32,48.9,4,0.2138
